#Num Pixel,I,q,I-Bruit"
266,422300,.259547346298505,422150
267,424200,.259124511843518,424050
268,422700,.258701674594125,422550
269,423800,.258278834554887,423650
270,423300,.257855991730365,423150
271,423200,.257433146125117,423050
272,423300,.257010297743704,423150
273,425200,.256587446590686,425050
274,425800,.256164592670622,425650
275,426000,.255741735988074,425850
276,426000,.255318876547601,425850
277,423400,.254896014353763,423250
278,425600,.25447314941112,425450
279,423500,.254050281724233,423350
280,424500,.253627411297662,424350
281,423700,.253204538135967,423550
282,426100,.252781662243708,425950
283,421000,.252358783625445,420850
284,423000,.25193590228574,422850
285,423900,.251513018229151,423750
286,424000,.251090131460241,423850
287,422600,.250667241983568,422450
288,424000,.250244349803694,423850
289,425900,.249821454925179,425750
290,422800,.249398557352584,422650
291,424300,.248975657090468,424150
292,424100,.248552754143393,423950
293,423500,.24812984851592,423350
294,427400,.247706940212608,427250
295,421800,.247284029238019,421650
296,423700,.246861115596713,423550
297,424100,.24643819929325,423950
298,426200,.246015280332193,426050
299,424400,.245592358718101,424250
300,422400,.245169434455535,422250
301,422800,.244746507549056,422650
302,425000,.244323578003225,424850
303,423900,.243900645822602,423750
304,421400,.24347771101175,421250
305,425000,.243054773575228,424850
306,423400,.242631833517597,423250
307,424100,.242208890843419,423950
308,425600,.241785945557255,425450
309,423100,.241362997663665,422950
310,423500,.240940047167211,423350
311,424800,.240517094072454,424650
312,423200,.240094138383955,423050
313,422300,.239671180106275,422150
314,424400,.239248219243975,424250
315,425300,.238825255801617,425150
316,424100,.238402289783761,423950
317,426200,.23797932119497,426050
318,425200,.237556350039804,425050
319,422100,.237133376322825,421950
320,423600,.236710400048594,423450
321,424600,.236287421221672,424450
322,424900,.235864439846621,424750
323,426000,.235441455928003,425850
324,423700,.235018469470378,423550
325,427400,.234595480478308,427250
326,427200,.234172488956355,427050
327,425700,.233749494909081,425550
328,424900,.233326498341047,424750
329,425500,.232903499256814,425350
330,425200,.232480497660944,425050
331,425700,.232057493557999,425550
332,424000,.23163448695254,423850
333,426200,.23121147784913,426050
334,423200,.23078846625233,423050
335,424100,.230365452166701,423950
336,425000,.229942435596806,424850
337,424900,.229519416547206,424750
338,427600,.229096395022463,427450
339,427600,.22867337102714,427450
340,426200,.228250344565797,426050
341,425500,.227827315642998,425350
342,426100,.227404284263303,425950
343,428000,.226981250431275,427850
344,423600,.226558214151475,423450
345,425700,.226135175428467,425550
346,426200,.225712134266812,426050
347,428600,.225289090671071,428450
348,427600,.224866044645808,427450
349,427200,.224442996195584,427050
350,427600,.224019945324961,427450
351,425800,.223596892038502,425650
352,424400,.223173836340769,424250
353,425300,.222750778236324,425150
354,428300,.222327717729729,428150
355,426500,.221904654825547,426350
356,427700,.221481589528339,427550
357,427000,.22105852184267,426850
358,431600,.220635451773099,431450
359,430200,.220212379324191,430050
360,427200,.219789304500507,427050
361,429600,.219366227306611,429450
362,427200,.218943147747063,427050
363,430500,.218520065826428,430350
364,430000,.218096981549267,429850
365,431000,.217673894920143,430850
366,428300,.217250805943618,428150
367,430500,.216827714624256,430350
368,433500,.216404620966619,433350
369,432000,.215981524975269,431850
370,431800,.215558426654769,431650
371,432200,.215135326009682,432050
372,438800,.21471222304457,438650
373,431000,.214289117763997,430850
374,437000,.213866010172525,436850
375,435700,.213442900274717,435550
376,440300,.213019788075135,440150
377,442900,.212596673578343,442750
378,438000,.212173556788904,437850
379,448800,.21175043771138,448650
380,443900,.211327316350334,443750
381,448800,.210904192710329,448650
382,454900,.210481066795928,454750
383,459100,.210057938611695,458950
384,463800,.209634808162192,463650
385,459100,.209211675451982,458950
386,467200,.208788540485629,467050
387,470900,.208365403267695,470750
388,467600,.207942263802743,467450
389,481800,.207519122095338,481650
390,483100,.207095978150041,482950
391,481800,.206672831971416,481650
392,479600,.206249683564026,479450
393,481900,.205826532932435,481750
394,480400,.205403380081206,480250
395,483100,.204980225014902,482950
396,485100,.204557067738087,484950
397,486100,.204133908255323,485950
398,487400,.203710746571174,487250
399,474300,.203287582690203,474150
400,473500,.202864416616975,473350
401,480100,.202441248356052,479950
402,481600,.202018077911998,481450
403,467900,.201594905289375,467750
404,470900,.201171730492749,470750
405,464300,.200748553526682,464150
406,468400,.200325374395738,468250
407,459500,.19990219310448,459350
408,460900,.199479009657473,460750
409,452300,.199055824059279,452150
410,453600,.198632636314462,453450
411,440000,.198209446427586,439850
412,446200,.197786254403215,446050
413,440500,.197363060245912,440350
414,440800,.196939863960241,440650
415,437700,.196516665550766,437550
416,435600,.196093465022051,435450
417,432100,.195670262378659,431950
418,433600,.195247057625155,433450
419,430900,.194823850766101,430750
420,426700,.194400641806063,426550
421,428200,.193977430749603,428050
422,427600,.193554217601286,427450
423,427900,.193131002365676,427750
424,428900,.192707785047337,428750
425,428700,.192284565650832,428550
426,426900,.191861344180726,426750
427,425600,.191438120641583,425450
428,428700,.191014895037967,428550
429,427000,.190591667374441,426850
430,426400,.19016843765557,426250
431,427200,.189745205885919,427050
432,426100,.18932197207005,425950
433,428700,.188898736212529,428550
434,427100,.18847549831792,426950
435,425700,.188052258390786,425550
436,424300,.187629016435692,424150
437,426800,.187205772457203,426650
438,424700,.186782526459882,424550
439,423600,.186359278448294,423450
440,427300,.185936028427003,427150
441,425100,.185512776400574,424950
442,424500,.18508952237357,424350
443,423900,.184666266350556,423750
444,426400,.184243008336098,426250
445,426600,.183819748334758,426450
446,427600,.183396486351101,427450
447,426100,.182973222389693,425950
448,425400,.182549956455097,425250
449,425800,.182126688551878,425650
450,425400,.181703418684601,425250
451,425700,.181280146857829,425550
452,424000,.180856873076128,423850
453,424200,.180433597344063,424050
454,425000,.180010319666197,424850
455,422500,.179587040047095,422350
456,425800,.179163758491323,425650
457,425400,.178740475003445,425250
458,424600,.178317189588025,424450
459,427200,.177893902249628,427050
460,426100,.177470612992819,425950
461,428400,.177047321822163,428250
462,424600,.176624028742224,424450
463,426700,.176200733757568,426550
464,426600,.175777436872759,426450
465,427200,.175354138092361,427050
466,425000,.174930837420941,424850
467,424900,.174507534863062,424750
468,426800,.17408423042329,426650
469,423900,.17366092410619,423750
470,425500,.173237615916326,425350
471,425100,.172814305858263,424950
472,424800,.172390993936567,424650
473,423500,.171967680155802,423350
474,428400,.171544364520534,428250
475,421900,.171121047035327,421750
476,424800,.170697727704747,424650
477,424900,.170274406533358,424750
478,424700,.169851083525726,424550
479,425000,.169427758686417,424850
480,425100,.169004432019994,424950
481,425800,.168581103531023,425650
482,423600,.16815777322407,423450
483,424100,.167734441103699,423950
484,424000,.167311107174477,423850
485,426400,.166887771440967,426250
486,426400,.166464433907735,426250
487,423900,.166041094579348,423750
488,426300,.165617753460369,426150
489,425300,.165194410555364,425150
490,423100,.164771065868899,422950
491,423600,.164347719405539,423450
492,425600,.163924371169849,425450
493,424800,.163501021166395,424650
494,426500,.163077669399742,426350
495,426600,.162654315874455,426450
496,426500,.162230960595101,426350
497,426300,.161807603566244,426150
498,423500,.16138424479245,423350
499,423700,.160960884278284,423550
500,425900,.160537522028313,425750
501,427700,.160114158047101,427550
502,427700,.159690792339214,427550
503,426800,.159267424909218,426650
504,425100,.158844055761678,424950
505,427200,.15842068490116,427050
506,425300,.15799731233223,425150
507,424600,.157573938059453,424450
508,424000,.157150562087395,423850
509,425900,.156727184420621,425750
510,425700,.156303805063698,425550
511,426200,.155880424021191,426050
512,428200,.155457041297666,428050
513,424700,.155033656897688,424550
514,426700,.154610270825824,426550
515,426400,.154186883086639,426250
516,424500,.153763493684699,424350
517,425600,.153340102624569,425450
518,426100,.152916709910817,425950
519,428300,.152493315548007,428150
520,427100,.152069919540706,426950
521,426700,.151646521893478,426550
522,428700,.151223122610892,428550
523,425600,.150799721697511,425450
524,427900,.150376319157903,427750
525,427000,.149952914996633,426850
526,427000,.149529509218267,426850
527,428000,.149106101827371,427850
528,426700,.148682692828512,426550
529,425300,.148259282226255,425150
530,425200,.147835870025166,425050
531,426000,.147412456229812,425850
532,430800,.146989040844759,430650
533,430700,.146565623874572,430550
534,427600,.146142205323818,427450
535,430300,.145718785197063,430150
536,427700,.145295363498873,427550
537,426700,.144871940233815,426550
538,428000,.144448515406454,427850
539,427500,.144025089021357,427350
540,427100,.14360166108309,426950
541,426600,.143178231596219,426450
542,430000,.142754800565311,429850
543,426900,.142331367994931,426750
544,424400,.141907933889647,424250
545,427200,.141484498254024,427050
546,424900,.141061061092629,424750
547,427600,.140637622410029,427450
548,426200,.140214182210788,426050
549,428300,.139790740499475,428150
550,424000,.139367297280655,423850
551,425800,.138943852558895,425650
552,428600,.138520406338761,428450
553,429400,.13809695862482,429250
554,428100,.137673509421638,427950
555,429300,.137250058733782,429150
556,429400,.136826606565817,429250
557,427000,.136403152922311,426850
558,426600,.135979697807831,426450
559,426700,.135556241226942,426550
560,428400,.135132783184211,428250
561,428600,.134709323684206,428450
562,424500,.134285862731492,424350
563,427600,.133862400330635,427450
564,428300,.133438936486204,428150
565,427300,.133015471202764,427150
566,431300,.132592004484882,431150
567,427700,.132168536337124,427550
568,429400,.131745066764058,429250
569,429100,.13132159577025,428950
570,427700,.130898123360267,427550
571,428300,.130474649538676,428150
572,427900,.130051174310043,427750
573,427400,.129627697678934,427250
574,424000,.129204219649918,423850
575,428600,.12878074022756,428450
576,430100,.128357259416428,429950
577,429500,.127933777221088,429350
578,429700,.127510293646107,429550
579,425600,.127086808696052,425450
580,430900,.12666332237549,430750
581,429400,.126239834688988,429250
582,429300,.125816345641112,429150
583,428300,.12539285523643,428150
584,425800,.124969363479508,425650
585,426100,.124545870374914,425950
586,426400,.124122375927214,426250
587,425600,.123698880140976,425450
588,431100,.123275383020765,430950
589,433800,.122851884571151,433650
590,429100,.122428384796698,428950
591,425300,.122004883701975,425150
592,424900,.121581381291549,424750
593,429000,.121157877569986,428850
594,428400,.120734372541853,428250
595,433300,.120310866211718,433150
596,428100,.119887358584148,427950
597,430800,.11946384966371,430650
598,429600,.119040339454971,429450
599,433200,.118616827962498,433050
600,436200,.118193315190858,436050
601,435300,.117769801144619,435150
602,440200,.117346285828348,440050
603,435800,.116922769246611,435650
604,435900,.116499251403977,435750
605,436700,.116075732305011,436550
606,435600,.115652211954283,435450
607,433700,.115228690356358,433550
608,443200,.114805167515804,443050
609,443000,.114381643437189,442850
610,436100,.113958118125079,435950
611,438000,.113534591584042,437850
612,442400,.113111063818646,442250
613,446300,.112687534833457,446150
614,456300,.112264004633043,456150
615,461700,.111840473221971,461550
616,459200,.111416940604809,459050
617,484200,.110993406786125,484050
618,477200,.110569871770484,477050
619,503600,.110146335562456,503450
620,516900,.109722798166607,516750
621,530300,.109299259587504,530150
622,543600,.108875719829716,543450
623,568900,.108452178897809,568750
624,599500,.108028636796352,599350
625,630600,.107605093529911,630450
626,651800,.107181549103054,651650
627,697000,.106758003520349,696850
628,732900,.106334456786364,732750
629,755500,.105910908905664,755350
630,782800,.105487359882819,782650
631,828400,.105063809722396,828250
632,875600,.104640258428963,875450
633,894400,.104216706007086,894250
634,935000,.103793152461334,934850
635,948700,.103369597796274,948550
636,959400,.102946042016474,959250
637,979200,.102522485126501,979050
638,1006000,.102098927130923,1005850
639,991500,.101675368034308,991350
640,1007000,.101251807841224,1006850
641,981500,.100828246556238,981350
642,968100,.100404684183917,967950
643,928100,9.99811207288301E-02,927950
644,909700,9.95575561955443E-02,909550
645,891600,9.91339905886275E-02,891450
646,834200,9.87104239126473E-02,834050
647,817700,9.82868561721717E-02,817550
648,786900,9.78632873717682E-02,786750
649,740900,9.74397175160047E-02,740750
650,691600,9.70161466094491E-02,691450
651,663400,.096592574656669,663250
652,622200,9.61690016622322E-02,622050
653,587000,9.57454276307067E-02,586850
654,577300,9.53218525666603E-02,577150
655,549000,9.48982764746607E-02,548850
656,530500,9.44746993592759E-02,530350
657,530700,9.40511212250737E-02,530550
658,512600,9.36275420766219E-02,512450
659,526300,9.32039619184886E-02,526150
660,513700,9.27803807552415E-02,513550
661,522300,9.23567985914485E-02,522150
662,528100,9.19332154316777E-02,527950
663,532800,9.15096312804969E-02,532650
664,531300,9.10860461424741E-02,531150
665,538500,9.06624600221772E-02,538350
666,543400,9.02388729241742E-02,543250
667,563000,.089815284853033,562850
668,540800,8.93916958133217E-02,540650
669,544200,8.89681058096082E-02,544050
670,545800,8.85445148464606E-02,545650
671,538400,8.81209229284468E-02,538250
672,529700,.087697330060135,529550
673,521900,.087273736246093,521750
674,527900,.086850141490889,527750
675,521900,.086426545799091,521750
676,518600,8.60029491752671E-02,518450
677,506400,8.55793516239853E-02,506250
678,506700,8.51557531498138E-02,506550
679,497000,8.47321537573207E-02,496850
680,512700,.084308553451074,512550
681,511300,8.38849522356419E-02,511150
682,499400,8.34613501155924E-02,499250
683,512900,8.30377470954938E-02,512750
684,537100,8.26141431799141E-02,536950
685,557700,8.21905383734216E-02,557550
686,582500,8.17669326805844E-02,582350
687,612100,8.13433261059706E-02,611950
688,652900,8.09197186541485E-02,652750
689,686300,8.04961103296862E-02,686150
690,754100,8.00725011371519E-02,753950
691,932000,7.96488910811139E-02,931850
692,1123000,7.92252801661405E-02,1122850
693,1411000,7.88016683967996E-02,1410850
694,1998000,7.83780557776598E-02,1997850
695,3653000,7.79544423132891E-02,3652850
696,10240000,7.75308280082559E-02,10239850
697,32150000,7.71072128671284E-02,32149850
698,20900000,7.66835968944748E-02,20899850
699,4489000,7.62599800948636E-02,4488850
700,1282000,7.58363624728629E-02,1281850
701,847100,7.54127440330411E-02,846950
702,769300,7.49891247799665E-02,769150
703,723500,7.45655047182074E-02,723350
704,675900,7.41418838523321E-02,675750
705,692000,.073718262186909,691850
706,666200,7.32946397265064E-02,666050
707,679400,7.28710164756927E-02,679250
708,682300,7.24473924390362E-02,682150
709,676200,7.20237676211053E-02,676050
710,663200,7.16001420264684E-02,663050
711,668200,7.11765156596939E-02,668050
712,661300,7.07528885253502E-02,661150
713,672400,7.03292606280056E-02,672250
714,663000,6.99056319722286E-02,662850
715,667100,6.94820025625877E-02,666950
716,651200,6.90583724036511E-02,651050
717,650800,6.86347414999875E-02,650650
718,653700,6.82111098561651E-02,653550
719,645100,6.77874774767526E-02,644950
720,642100,6.73638443663183E-02,641950
721,632700,6.69402105294307E-02,632550
722,619900,6.65165759706583E-02,619750
723,620000,6.60929406945695E-02,619850
724,625600,6.56693047057329E-02,625450
725,638200,.065245668008717,638050
726,632900,6.48220306080903E-02,632750
727,647800,6.43983925084212E-02,647650
728,661000,6.39747537142784E-02,660850
729,664500,6.35511142302303E-02,664350
730,678600,6.31274740608455E-02,678450
731,664300,6.27038332106925E-02,664150
732,664000,6.22801916843398E-02,663850
733,665600,6.18565494863562E-02,665450
734,670800,.06143290662131,670650
735,692800,6.10092630937699E-02,692650
736,703900,6.05856189083045E-02,703750
737,713000,6.01619740694823E-02,712850
738,709300,.059738328581872,709150
739,702200,5.93146824500421E-02,702050
740,721100,5.88910356785613E-02,720950
741,679000,5.84673882719982E-02,678850
742,670300,5.80437402349213E-02,670150
743,669500,5.76200915718994E-02,669350
744,690300,5.71964422875011E-02,690150
745,708500,.056772792386295,708350
746,749000,5.63491418728497E-02,748850
747,759800,.055925490751734,759650
748,733400,5.55018390275164E-02,733250
749,743100,5.50781867047657E-02,742950
750,732600,5.46545337880506E-02,732450
751,761400,5.42308802819396E-02,761250
752,869300,5.38072261910016E-02,869150
753,992100,5.33835715198051E-02,991950
754,1126000,.052959916272919,1125850
755,1131000,5.25362604549119E-02,1130850
756,1030000,5.21126040703525E-02,1029850
757,1009000,5.16889471238095E-02,1008850
758,1055000,5.12652896198517E-02,1054850
759,1118000,5.08416315630478E-02,1117850
760,1149000,5.04179729579666E-02,1148850
761,1138000,4.99943138091767E-02,1137850
762,1125000,.049570654121247,1124850
763,1131000,4.91469938987462E-02,1130850
764,1118000,.048723333146243,1117850
765,1149000,4.82996718683062E-02,1148850
766,1122000,4.78760100695047E-02,1121850
767,1130000,4.74523477544071E-02,1129850
768,1090000,4.70286849275823E-02,1089850
769,1086000,.046605021593599,1085850
770,1092000,4.61813577570261E-02,1091850
771,1055000,4.57576934224323E-02,1054850
772,1069000,4.53340285943864E-02,1068850
773,1064000,4.49103632774574E-02,1063850
774,1068000,4.44866974762139E-02,1067850
775,1053000,4.40630311952248E-02,1052850
776,1054000,4.36393644390589E-02,1053850
777,1057000,4.32156972122852E-02,1056850
778,1051000,4.27920295194723E-02,1050850
779,1036000,4.23683613651891E-02,1035850
780,1052000,4.19446927540045E-02,1051850
781,1036000,4.15210236904874E-02,1035850
782,1031000,4.10973541792066E-02,1030850
783,1044000,4.06736842247309E-02,1043850
784,1054000,4.02500138316293E-02,1053850
785,1054000,3.98263430044705E-02,1053850
786,1058000,3.94026717478236E-02,1057850
787,1055000,3.89790000662572E-02,1054850
788,1055000,3.85553279643405E-02,1054850
789,1133000,3.81316554466421E-02,1132850
790,1091000,3.77079825177311E-02,1090850
791,1104000,3.72843091821763E-02,1103850
792,1087000,3.68606354445467E-02,1086850
793,1104000,.036436961309411,1103850
794,1095000,3.60132867813384E-02,1094850
795,1069000,3.55896118648975E-02,1068850
796,1094000,3.51659365646575E-02,1093850
797,1089000,3.47422608851872E-02,1088850
798,1112000,3.43185848310555E-02,1111850
799,1113000,3.38949084068314E-02,1112850
800,1074000,3.34712316170838E-02,1073850
801,1066000,3.30475544663816E-02,1065850
802,1098000,3.26238769592938E-02,1097850
803,1135000,3.22001991003894E-02,1134850
804,1112000,3.17765208942372E-02,1111850
805,1120000,3.13528423454063E-02,1119850
806,1117000,3.09291634584656E-02,1116850
807,1119000,3.05054842379841E-02,1118850
808,1119000,3.00818046885307E-02,1118850
809,1101000,2.96581248146745E-02,1100850
810,1117000,2.92344446209842E-02,1116850
811,1082000,2.88107641120291E-02,1081850
812,1132000,.028387083292378,1131850
813,1132000,2.79634021665999E-02,1131850
814,1110000,2.75397207392638E-02,1109850
815,1118000,2.71160390149388E-02,1117850
816,1115000,2.66923569981937E-02,1114850
817,1153000,2.62686746935976E-02,1152850
818,1127000,2.58449921057195E-02,1126850
819,1151000,2.54213092391284E-02,1150850
820,1156000,2.49976260983933E-02,1155850
821,1129000,2.45739426880832E-02,1128850
822,1145000,2.41502590127671E-02,1144850
823,1143000,2.37265750770141E-02,1142850
824,1166000,2.33028908853931E-02,1165850
825,1123000,2.28792064424732E-02,1122850
826,1146000,2.24555217528234E-02,1145850
827,1190000,2.20318368210127E-02,1189850
828,1163000,2.16081516516101E-02,1162850
829,1198000,2.11844662491848E-02,1197850
830,1206000,2.07607806183056E-02,1205850
831,1229000,2.03370947635417E-02,1228850
832,1219000,1.99134086894621E-02,1218850
833,1237000,1.94897224006358E-02,1236850
834,1270000,1.90660359016319E-02,1269850
835,1272000,1.86423491970194E-02,1271850
836,1300000,1.82186622913674E-02,1299850
837,1332000,1.77949751892449E-02,1331850
838,1349000,.017371287895221,1348850
839,1381000,1.69476004138646E-02,1380850
840,1367000,.016523912749745,1366850
841,1451000,1.61002249074311E-02,1450850
842,1475000,.015676536891492,1474850
843,1443000,1.52528487064967E-02,1442850
844,1370000,1.48291603570144E-02,1369850
845,1285000,.014405471847614,1284850
846,1127000,1.39817831828647E-02,1126850
847,1004000,1.35580943673355E-02,1003850
848,874100,1.31344054055955E-02,873950
849,727400,1.27107163022138E-02,727250
850,594300,1.22870270617594E-02,594150
851,480700,1.18633376888014E-02,480550
852,428900,1.14396481879089E-02,428750
853,420300,1.10159585636509E-02,420150
854,422900,1.05922688205966E-02,422750
855,423300,.010168578963315,423150
856,423000,9.74488899637525E-03,422850
857,423300,9.32119892434636E-03,423150
858,424500,8.89750875179744E-03,424350
859,421900,8.47381848329757E-03,421750
860,420500,8.05012812341585E-03,420350
861,422900,7.62643767672135E-03,422750
862,423600,7.20274714778317E-03,423450
863,422200,6.77905654117039E-03,422050
