Unify_B100,#E5F5FF,229,245,255,255
Unify_B100_20,#33E5F5FF,229,245,255,51
Unify_B100_32,#52E5F5FF,229,245,255,82
Unify_B100_44,#70E5F5FF,229,245,255,112
Unify_B100_68,#ADE5F5FF,229,245,255,173
Unify_B100_96,#F5E5F5FF,229,245,255,245
Unify_B200,#CCEBFF,204,235,255,255
Unify_B200_20,#33CCEBFF,204,235,255,51
Unify_B200_32,#52CCEBFF,204,235,255,82
Unify_B200_44,#70CCEBFF,204,235,255,112
Unify_B200_68,#ADCCEBFF,204,235,255,173
Unify_B200_96,#F5CCEBFF,204,235,255,245
Unify_B300,#77CAFF,119,202,255,255
Unify_B300_20,#3377CAFF,119,202,255,51
Unify_B300_32,#5277CAFF,119,202,255,82
Unify_B300_44,#7077CAFF,119,202,255,112
Unify_B300_68,#AD77CAFF,119,202,255,173
Unify_B300_96,#F577CAFF,119,202,255,245
Unify_B400,#32AFFF,50,175,255,255
Unify_B400_20,#3332AFFF,50,175,255,51
Unify_B400_32,#5232AFFF,50,175,255,82
Unify_B400_44,#7032AFFF,50,175,255,112
Unify_B400_68,#AD32AFFF,50,175,255,173
Unify_B400_96,#F532AFFF,50,175,255,245
Unify_B500,#009BFF,0,155,255,255
Unify_B500_20,#33009BFF,0,155,255,51
Unify_B500_32,#52009BFF,0,155,255,82
Unify_B500_44,#70009BFF,0,155,255,112
Unify_B500_68,#AD009BFF,0,155,255,173
Unify_B500_96,#F5009BFF,0,155,255,245
Unify_B600,#0066A9,0,102,169,255
Unify_B600_20,#330066A9,0,102,169,51
Unify_B600_32,#520066A9,0,102,169,82
Unify_B600_44,#700066A9,0,102,169,112
Unify_B600_68,#AD0066A9,0,102,169,173
Unify_B600_96,#F50066A9,0,102,169,245
Unify_B700,#004776,0,71,118,255
Unify_B700_20,#33004776,0,71,118,51
Unify_B700_32,#52004776,0,71,118,82
Unify_B700_44,#70004776,0,71,118,112
Unify_B700_68,#AD004776,0,71,118,173
Unify_B700_96,#F5004776,0,71,118,245
Unify_B800,#003152,0,49,82,255
Unify_B800_20,#33003152,0,49,82,51
Unify_B800_32,#52003152,0,49,82,82
Unify_B800_44,#70003152,0,49,82,112
Unify_B800_68,#AD003152,0,49,82,173
Unify_B800_96,#F5003152,0,49,82,245
Unify_B900,#002239,0,34,57,255
Unify_B900_20,#33002239,0,34,57,51
Unify_B900_32,#52002239,0,34,57,82
Unify_B900_44,#70002239,0,34,57,112
